biosample_id_namespace	biosample_local_id	collection_id_namespace	collection_local_id
https://data.4dnucleome.org	697877b1-527f-4d35-b9b8-e26b5a3a9a12	https://data.4dnucleome.org	a75691a3-e3a1-46cf-a8c1-dbcb6a078b61
https://data.4dnucleome.org	61c7fc89-b0dc-44d5-b57c-25260ccc4819	https://data.4dnucleome.org	0c4acfb1-c6c3-4e0e-a3de-8f297d420755
https://data.4dnucleome.org	ec51c357-b6c4-44a5-a758-d9a35218d421	https://data.4dnucleome.org	347d2ec7-cb22-40de-9e2d-fbd4a4cd2ce8
https://data.4dnucleome.org	49bdfa46-d6d9-4c3f-94a6-1ed9aa0c1e34	https://data.4dnucleome.org	2de1813e-b412-4308-adaf-7cc28dc143d4
https://data.4dnucleome.org	1946d792-6576-488c-b21a-35f20f67ca11	https://data.4dnucleome.org	27963cf6-d0b5-44e2-b5be-03b4de343e4a
https://data.4dnucleome.org	a19ebc08-d001-4cf6-9929-614b873913ad	https://data.4dnucleome.org	9a1feb00-f162-48ef-b91d-edeeb6c7e426
https://data.4dnucleome.org	78e70767-6df0-4541-8c97-bb6555160786	https://data.4dnucleome.org	e8ed6c84-3192-43fd-95a4-138cf053bee7
https://data.4dnucleome.org	a335cfc9-7c1d-4891-bde2-e4baa181d01e	https://data.4dnucleome.org	605afa42-4696-4028-9bdf-4e9b21808c9e
https://data.4dnucleome.org	8bc7b07d-ba4e-475a-9f69-e77e8984bbf0	https://data.4dnucleome.org	4fa6e1e1-50b0-4409-820d-e356430a968e
https://data.4dnucleome.org	4a7434dc-b628-466b-952d-69830e14433f	https://data.4dnucleome.org	29b368c7-7cef-44ab-bb37-3001b20e7fef
https://data.4dnucleome.org	b468c5f7-ec89-431b-a0ac-4ab0d34c4580	https://data.4dnucleome.org	2097fe73-712e-4d3b-857e-c6f2b52b1485
https://data.4dnucleome.org	ade8fae1-c7d9-4c16-a556-5496a4d450f2	https://data.4dnucleome.org	b69a5840-85c4-4466-90e0-353b81141872
https://data.4dnucleome.org	677271bc-0f34-48f4-9b75-1d4ab1b91ce0	https://data.4dnucleome.org	4ffc4a8d-eb28-4de5-a92f-e7a0a65a09b6
https://data.4dnucleome.org	8a025db8-8978-4a3a-bd0f-9fbdfdd586f2	https://data.4dnucleome.org	f42bdea0-fb1f-44e4-a329-ff78da074eaf
https://data.4dnucleome.org	54c57d21-a91a-42a0-acd2-df5ca2d650c1	https://data.4dnucleome.org	1f8ad679-6963-4f43-b5ce-e9c22e5b2ddb
https://data.4dnucleome.org	534093e6-e2a8-4318-b841-55db191491e8	https://data.4dnucleome.org	d193468a-1944-43dc-ad23-b371cdbdf7f5
https://data.4dnucleome.org	7eb691aa-f1ff-455d-a44b-0f55c822f218	https://data.4dnucleome.org	9ca76dd4-05d2-475f-ae9d-bd76e6cdccd4
https://data.4dnucleome.org	1c7a149f-c756-4eb4-a5e5-4bb69e247bd4	https://data.4dnucleome.org	8e8e9ede-6cbe-477d-9978-69ca52438836
https://data.4dnucleome.org	cb06a72d-8655-4b27-825c-47c4f858034c	https://data.4dnucleome.org	b245bb61-5e5e-4a58-8275-85afd92394d6
https://data.4dnucleome.org	81036a98-e39c-4e94-8e53-d6e05cfc23f3	https://data.4dnucleome.org	e3e6516a-d996-4880-b208-172a65080e43
https://data.4dnucleome.org	b5f43f67-d950-4e86-99be-bd04a784f508	https://data.4dnucleome.org	7286dc9c-1395-4aca-b2dd-312989839b38
https://data.4dnucleome.org	e7c51494-0957-49bb-a434-41de826ac020	https://data.4dnucleome.org	71a70b81-fe49-4829-8441-33257dcb40f7
https://data.4dnucleome.org	6943d7e4-4c01-44d0-9500-7d47c7fba1ec	https://data.4dnucleome.org	9806f79c-6b45-4c21-a87d-52704e1bf128
https://data.4dnucleome.org	ee94e773-6dc4-412d-a1e2-81eb3e43475b	https://data.4dnucleome.org	c09275ac-369e-46ac-9a5c-ecffa8a6282c
https://data.4dnucleome.org	ab8625e8-0782-4814-b2da-c760c09e46d0	https://data.4dnucleome.org	3ae2a7cf-4150-446e-87b8-4d629e769aa8
https://data.4dnucleome.org	8fd26a66-a086-4101-9212-73148f40a59c	https://data.4dnucleome.org	f769353e-2d25-4195-a767-c7c43497ad65
https://data.4dnucleome.org	2316e3bc-5416-4b38-a002-224a3b791feb	https://data.4dnucleome.org	dfacc2b9-4358-4f9f-8cb6-d9c77cb87102
https://data.4dnucleome.org	3281c89b-3193-405e-84b0-990afb27488e	https://data.4dnucleome.org	5bfe1961-913f-4690-9cdb-7d04c2ea3dd9
https://data.4dnucleome.org	9b84daad-1594-40ba-aeb3-321dfe6dcc45	https://data.4dnucleome.org	062e6883-c4af-4eae-b035-58e569753210
https://data.4dnucleome.org	fb75197c-2b86-45b3-9000-762bd3a80878	https://data.4dnucleome.org	5a395de5-8ed4-4bb5-b976-c3a296462c72
https://data.4dnucleome.org	4cd88edf-d024-4133-8d09-352ec788fcaa	https://data.4dnucleome.org	6213532d-fa7f-4453-923e-5e0560613a14
https://data.4dnucleome.org	a7244b68-2c9f-4944-81ff-c866b964a79d	https://data.4dnucleome.org	dd2198a2-ad36-4f61-9b15-64ebd5e652c6
https://data.4dnucleome.org	7e292bb7-5d9a-443e-808c-22f49134aee1	https://data.4dnucleome.org	eea2712b-ca85-4235-9559-926f06ca3ca1
https://data.4dnucleome.org	a00c1d78-dc3c-4c06-8191-48f7b11c9c1f	https://data.4dnucleome.org	b1356854-2a55-44b8-a13a-653392973429
https://data.4dnucleome.org	f919c912-3f7e-4db0-abad-3aa4648e07bf	https://data.4dnucleome.org	339ff847-0983-4fdc-a79e-51f15c30d12d
https://data.4dnucleome.org	41c39e45-47e9-43ba-b1be-767051e9a513	https://data.4dnucleome.org	3666a500-d0a2-431a-8cc8-64d34ec79b4e
https://data.4dnucleome.org	a1fd4ac8-5e04-4b32-88b0-7655e4d10a5d	https://data.4dnucleome.org	b9bc5ad3-96a6-49f4-8458-026641c83982
https://data.4dnucleome.org	3a37d265-6910-4bcc-aabd-430bff3de00f	https://data.4dnucleome.org	bf3d166d-efdb-4dc7-ab11-9b15da5c6025
https://data.4dnucleome.org	63dc9319-26bf-49ee-8015-8c60ca931bec	https://data.4dnucleome.org	2c573eb8-b6ed-4dec-bdbc-ca20421924d3
https://data.4dnucleome.org	cd5bca92-94ee-431f-a629-c73b6c521449	https://data.4dnucleome.org	a97908eb-55bc-483c-a9e9-3e8fcbbf4323
https://data.4dnucleome.org	1b223a9c-93fe-4bfa-8017-884f15d9ed87	https://data.4dnucleome.org	3444274b-2dd5-4cdb-8ab0-7b50f80f362e
https://data.4dnucleome.org	62f9d089-da3a-49ec-873f-75ee0acd6501	https://data.4dnucleome.org	a51c9aec-f34c-459d-b062-c355f2c121b8
https://data.4dnucleome.org	e1b0e21e-282e-47f2-bbcd-e91b250e081e	https://data.4dnucleome.org	8f11f2b7-2f4f-4e80-b76a-ff9612839f9f
https://data.4dnucleome.org	e54890a9-f0c6-4ef0-9910-05f7f20cdc14	https://data.4dnucleome.org	c7417ec5-6ed5-4121-8082-068a567aa75e
https://data.4dnucleome.org	2270e1eb-b73d-42e2-bbc4-a23cacce8c14	https://data.4dnucleome.org	d67276e8-541a-4e8a-a9b6-8e8d335bb720
https://data.4dnucleome.org	afb4de44-cecc-4568-a4f8-0f052ff4ae04	https://data.4dnucleome.org	375bef4c-9b60-4d81-92e5-a0b42b5d1271
https://data.4dnucleome.org	441a8046-2e45-4d4d-895a-7b8b23d8870c	https://data.4dnucleome.org	5f028cba-02a6-4671-a479-4ce30b1ba5b4
https://data.4dnucleome.org	e0f6a01d-45e7-49bc-8b36-8f207998236a	https://data.4dnucleome.org	61caba8f-96a0-4433-a500-93b62450a99b
https://data.4dnucleome.org	378c408e-b96f-40a3-8bb3-d531786088ee	https://data.4dnucleome.org	735a6907-b72d-4797-8a56-2b33916daeda
https://data.4dnucleome.org	3b0ad5eb-8fcd-4d46-b8c7-db712144cbe5	https://data.4dnucleome.org	46144f0b-253b-45ed-b7e7-70a7603f12e7
https://data.4dnucleome.org	ccb12e41-1063-4617-aa76-f044c1984ffa	https://data.4dnucleome.org	cba1e63f-9dd3-4095-a21f-e11ad4b34726
https://data.4dnucleome.org	da81e1e5-ec52-427c-8ad8-b98ea684ce4c	https://data.4dnucleome.org	e46913d2-da0b-4d4f-bf57-78d7851e0d4e
https://data.4dnucleome.org	05965a39-2e99-4655-9886-275399223c9e	https://data.4dnucleome.org	585b20cc-eb71-4d83-a67e-3e09f8a184a3
https://data.4dnucleome.org	30cd0c4e-4eac-4df5-98c4-0071fdfff73e	https://data.4dnucleome.org	2910e61e-dbb7-40c8-970e-cef6bd3fb2c4
https://data.4dnucleome.org	1fe61d42-fbaa-498c-a9e8-14ab3dcf477e	https://data.4dnucleome.org	62915ff8-dc59-41b3-a4bd-07b03ab67cfd
https://data.4dnucleome.org	da10659d-2dae-4a70-857a-89020eabd0b8	https://data.4dnucleome.org	3ad27f47-a135-48d6-b153-78976e4cf7c3
https://data.4dnucleome.org	bf06e486-b3d4-4b3a-a105-37a8dc6c8621	https://data.4dnucleome.org	2943cf2d-4b09-4bf7-861c-c854b80d997f
https://data.4dnucleome.org	17c0805f-265a-4578-a378-24ffac77b9ae	https://data.4dnucleome.org	297d73e8-4854-4b5e-9ecb-e4a87b0fb30f
https://data.4dnucleome.org	e7df1a04-3dce-40c9-bd2f-a8fc90fbd6f8	https://data.4dnucleome.org	57decfda-69ae-4c40-b64c-80c67b47e90a
https://data.4dnucleome.org	53e23721-b571-498e-8955-a3f7e7cd07f3	https://data.4dnucleome.org	5193b45b-4adb-42e8-991e-7513986f8930
https://data.4dnucleome.org	c6b2ce45-e7ce-41fa-a2e0-f8f13fe453d9	https://data.4dnucleome.org	f17936d7-6177-4420-8fd5-914963590eb3
https://data.4dnucleome.org	1b1cb3c1-ba5c-45fd-b1e4-3ccf60b94af9	https://data.4dnucleome.org	00a70d0b-3cfe-4cbf-bd9a-c35500bc2627
https://data.4dnucleome.org	7a780b21-053d-453b-b09f-34513b652dff	https://data.4dnucleome.org	ef184fe3-676d-43f6-bdd9-6d739cf4b8a9
https://data.4dnucleome.org	1f917668-91bc-4816-8904-9014886340d9	https://data.4dnucleome.org	b47f5c7d-fb11-4e21-8bbd-981ac50c76b2
https://data.4dnucleome.org	3349702f-9c25-431e-b226-2151a5d0e3f2	https://data.4dnucleome.org	b1603845-4560-4414-a6c1-f95d62db56a1
https://data.4dnucleome.org	5c329ba4-3d14-4617-8804-3e92317993f6	https://data.4dnucleome.org	79f0b4fc-3dae-48db-bd8c-00aaf2993265
https://data.4dnucleome.org	c5b63d97-a824-4f2b-bea5-5632602fef48	https://data.4dnucleome.org	fa1a1e38-ca5c-4d17-b826-85cef84e84c8
https://data.4dnucleome.org	2fe46d0e-0de7-4ab6-bc18-673859051557	https://data.4dnucleome.org	7208487b-0320-4851-b7da-7c43a2c34d1c
https://data.4dnucleome.org	4a744a04-3c7f-464d-b1c1-e78185a033dd	https://data.4dnucleome.org	14e2d8f5-d2e4-4d12-acf4-d9ae3008805c
https://data.4dnucleome.org	c310c321-5371-4438-b24d-c7e8c043bcdd	https://data.4dnucleome.org	ed274f0a-21ba-41ee-8034-937a743aef89
https://data.4dnucleome.org	5f3dad74-4e3c-4472-b9aa-1ea449444ce1	https://data.4dnucleome.org	feeda2de-6d16-44d6-8985-f57a8d8538e1
https://data.4dnucleome.org	a8c7f813-487b-4894-b2e3-e145a461761c	https://data.4dnucleome.org	d48c3a11-bef2-4959-8e85-985b61a91b00
https://data.4dnucleome.org	49541f50-5c10-4d2f-a1cd-7ec192849fd2	https://data.4dnucleome.org	94b84f07-8712-44c7-9ef7-89814626ea2f
https://data.4dnucleome.org	e8dd251a-792f-449f-8fcd-a420fee903cb	https://data.4dnucleome.org	bfe00ed2-f10f-42e9-a4b2-a3947e651b2f
https://data.4dnucleome.org	6c2cc84b-6d16-469a-ab4f-1317ef84e031	https://data.4dnucleome.org	102fd1da-2758-47f9-92e1-f08c1db43830
https://data.4dnucleome.org	b8ac45f3-1c6d-4b5f-8010-8bb368c1d138	https://data.4dnucleome.org	6fec333b-6f4c-498b-b6bb-e199e80d4a76
https://data.4dnucleome.org	5c155052-e5a4-42b1-944c-b8d2649b6182	https://data.4dnucleome.org	638b65a7-81c0-4eec-a05c-a05ed24c78a5
https://data.4dnucleome.org	3bf92709-6727-482b-ae30-c10d708c1dd4	https://data.4dnucleome.org	5e92bb0a-9247-416d-8661-b05b044cb01f
https://data.4dnucleome.org	fe2c5c90-d51a-4304-816a-088177406ee9	https://data.4dnucleome.org	7f1f6fd4-fd85-465b-bdd4-9b3858d5fa56
https://data.4dnucleome.org	2005a9ef-357a-4824-bfd4-5131af9e2cd2	https://data.4dnucleome.org	331f8337-eb1d-465a-ae91-86064d723e57
https://data.4dnucleome.org	44ba62e5-cc7a-4e70-8d58-9a0d43d28bc1	https://data.4dnucleome.org	56ee38c7-9bb1-4a46-8385-1bfe48fa39aa
https://data.4dnucleome.org	0b320b02-cf21-4c05-9e5f-fd4f7a641e71	https://data.4dnucleome.org	0c7d12c6-be64-4367-ac44-7f3a872d3e47
https://data.4dnucleome.org	b5578716-b217-4d63-8d0a-fc61c72501c0	https://data.4dnucleome.org	f1f960fa-8296-4496-9cfc-b1ab8b27ac55
https://data.4dnucleome.org	5aa91d1e-8d96-4c80-9b30-8594a2d67387	https://data.4dnucleome.org	61fd55dd-adfa-4ea1-9102-ba5e4a212ab4
https://data.4dnucleome.org	0e8c2b1b-dcb7-4a23-81bb-a3cc6ae69386	https://data.4dnucleome.org	5a84f0a2-d338-4c0a-b367-23b90a7191b9
https://data.4dnucleome.org	8c661b0b-5fdd-41ff-940e-ef1dfbe0d2c2	https://data.4dnucleome.org	65429da3-8dd0-4fda-9213-7f6e48121b06
https://data.4dnucleome.org	01216ce9-74a8-461f-a305-82bf3af9d01a	https://data.4dnucleome.org	dbd6ccca-492b-4673-a755-7c5edfd771eb
https://data.4dnucleome.org	e247f1a1-d9fe-48d1-a541-dd912dc33327	https://data.4dnucleome.org	b7a11092-07fd-4b0c-87ee-08c61863dd62
https://data.4dnucleome.org	7fe67aea-53b3-450c-8d02-10c2d36d6192	https://data.4dnucleome.org	f42c5ebb-224f-4524-adc9-aa085a9e83ce
https://data.4dnucleome.org	78d3896c-1444-4258-be98-90322b053067	https://data.4dnucleome.org	68b9bde2-acf3-43b0-9c5b-820a60850dd0
https://data.4dnucleome.org	e05e0a2d-e488-4986-b49f-ab4278bd41ae	https://data.4dnucleome.org	08280ab6-06f5-41e9-a608-139f59d7cf2e
https://data.4dnucleome.org	fbabdfe5-467f-4bc9-8eea-461876d5d5b1	https://data.4dnucleome.org	436bee63-7ebd-40e4-a59d-c1de801de5c0
https://data.4dnucleome.org	e73d39d4-db2a-4d00-b69d-5e968d74739c	https://data.4dnucleome.org	3ec4c6ac-1be2-488f-a095-ee9f081363ed
https://data.4dnucleome.org	2080c428-48c8-4759-b4f1-93fc0fcb9274	https://data.4dnucleome.org	0d0bd06b-7535-4451-bb3e-14ffe1e68107
https://data.4dnucleome.org	d5465606-826b-4538-9be8-8eb9abb795a7	https://data.4dnucleome.org	20cb9528-24b5-43c6-bf4f-34e96f2db717
https://data.4dnucleome.org	815f20d5-1065-473e-beb9-8142b79cd1f5	https://data.4dnucleome.org	1d232d43-7a01-4efa-a672-f439c9427033
https://data.4dnucleome.org	2e39d2cc-24ad-493a-a6c8-981bb849c81e	https://data.4dnucleome.org	ddc23c9a-6925-4546-be61-74e28cdc6e29
https://data.4dnucleome.org	b077e84e-acfe-4a94-9d92-5391fca95833	https://data.4dnucleome.org	dddf8cb2-e92f-438d-82f4-f6151e1612e8
https://data.4dnucleome.org	7f34af54-8c38-41e6-8c21-6fafe37117e5	https://data.4dnucleome.org	76cd25dc-7c3a-46c7-bc83-9ef386bb8b0f
https://data.4dnucleome.org	8ce4c0b1-eddd-46e3-9648-7ec9cab11ccc	https://data.4dnucleome.org	96c2f475-949c-4c12-8435-8c17166337fa
https://data.4dnucleome.org	444e3642-a87c-4c67-87b9-5dadcf73e70a	https://data.4dnucleome.org	9b2302bb-2672-4403-a48f-359450b09d6c
https://data.4dnucleome.org	911d7d49-b32f-48c6-b685-55425974da83	https://data.4dnucleome.org	3b33c2a5-4882-4208-87b2-da04eb35772b
https://data.4dnucleome.org	03befe17-8073-4184-bb95-7a7041d1b437	https://data.4dnucleome.org	e32dfe19-32d4-4c84-a904-989183cfbc17
https://data.4dnucleome.org	8d070080-e15d-42e4-8e85-e4056b97e377	https://data.4dnucleome.org	a36aa435-38be-40d5-9a6c-5966fd16c9af
https://data.4dnucleome.org	ea1fd066-891d-4a45-9a4b-74f18018ca95	https://data.4dnucleome.org	e3ce556c-eeb8-4375-8af2-c2217c036a16
https://data.4dnucleome.org	a38f508c-2002-45d8-9247-08ea2a8de7ff	https://data.4dnucleome.org	65fac7b8-574e-4ae9-86e3-0eae29740ecf
https://data.4dnucleome.org	c9209635-ee9e-4000-a2c7-01667fda1419	https://data.4dnucleome.org	81d9eee2-6819-4fc9-b150-409409ce9dae
https://data.4dnucleome.org	0f81576c-6d41-4008-beb7-a73a612fecf6	https://data.4dnucleome.org	f5744edf-d5a8-4f99-8aa1-81724804bf63
https://data.4dnucleome.org	ed4725dd-1dec-4553-b7bd-720d8196c362	https://data.4dnucleome.org	774a87fe-e86f-4a87-9bb0-29b8fb6cce59
https://data.4dnucleome.org	8285aad9-225a-4b49-9618-337adc9050e4	https://data.4dnucleome.org	f328fd18-2a8e-4da3-815d-4e09f10b63b8
https://data.4dnucleome.org	26652e72-bb41-4bb7-a786-58ecd0e6d295	https://data.4dnucleome.org	aaf1d5d9-209f-4daf-a06c-f97c94e17b82
https://data.4dnucleome.org	b79cd759-2038-42eb-9a33-f9f5b1571c55	https://data.4dnucleome.org	7f287ab9-3c67-4b6e-a5ad-85685afaae6a
https://data.4dnucleome.org	09e72cbf-404d-4c95-a299-a84f3441151d	https://data.4dnucleome.org	dc02a8da-5665-4c31-93f3-824373cc4021
https://data.4dnucleome.org	ca0b6f37-6680-465e-b512-277de4aeb035	https://data.4dnucleome.org	98242ad6-ea06-4deb-87c2-7d79fb490fc2
https://data.4dnucleome.org	f836d588-c9d2-4a5b-a598-7284d72d3b0f	https://data.4dnucleome.org	350f501a-21f0-4f61-b1ac-639dab38b725
https://data.4dnucleome.org	26639189-02f4-4a91-bbe6-665ed81589d5	https://data.4dnucleome.org	760d40c9-9ca3-482c-bd44-b793923fe2e4
https://data.4dnucleome.org	237bc45b-3516-48bb-8f38-e20e73ef0701	https://data.4dnucleome.org	79906999-6f6d-425d-bd05-5c533a88cdf0
https://data.4dnucleome.org	4e403f42-6c86-40f3-938d-29beaa681678	https://data.4dnucleome.org	891db040-4d5b-4d6c-8447-d7517f0aabe4
https://data.4dnucleome.org	e0a02f63-3016-4fff-b07a-3936daaa1e18	https://data.4dnucleome.org	3273f45d-d2d0-4986-9acc-a53c00c87fbe
https://data.4dnucleome.org	9c331235-b93d-4915-9404-c91482be56ec	https://data.4dnucleome.org	3d34ca41-2076-4818-93c8-4e2137e58e60
https://data.4dnucleome.org	bf354667-7c78-4c74-a3ed-782b5528fe17	https://data.4dnucleome.org	8f6b0b81-2368-418c-943c-7c3957f1f999
https://data.4dnucleome.org	c6de3500-cd7d-40e8-820f-34ea2bd7db09	https://data.4dnucleome.org	6e708657-27ef-4d05-bee4-2169cdd46c3c
https://data.4dnucleome.org	5d0ea27e-7944-4f36-a64f-add9a9463e90	https://data.4dnucleome.org	4fb451da-5fed-47f4-a813-18c3fe388fa7
https://data.4dnucleome.org	d7b37cbe-164c-462b-a75c-bc1f12a7e466	https://data.4dnucleome.org	576c0ba8-71b6-4900-8b33-d1939fab14b0
https://data.4dnucleome.org	29b7ac7a-2122-4da8-bf98-d594c3106d86	https://data.4dnucleome.org	4478dd2a-e377-462f-abd5-ea9c526651b8
https://data.4dnucleome.org	4d5afea5-f866-4957-b9bf-7d5d179e950b	https://data.4dnucleome.org	cd8f2e77-7ed7-4d31-9ec0-9e82dba945ca
https://data.4dnucleome.org	7259287e-418c-45a7-b14c-13697c97db84	https://data.4dnucleome.org	aaeb196d-d475-4f59-9bd4-5cb30b27f81f
https://data.4dnucleome.org	c40f2023-be0a-4fdb-b1d1-257d44541dc9	https://data.4dnucleome.org	c2e640cf-c1d6-421b-8ba3-bd8e2b8b8117
https://data.4dnucleome.org	e935df09-8694-4153-9d30-c7a3852d97fc	https://data.4dnucleome.org	a666fe1a-1560-48ea-ac39-da306abdfedd
https://data.4dnucleome.org	4f252f93-36e3-42cd-a668-2666b40694d5	https://data.4dnucleome.org	d9fb8f39-1adb-43d0-8b12-596b13e65499
https://data.4dnucleome.org	d779130a-5ec3-404f-a104-edb99b6ceb13	https://data.4dnucleome.org	bc638d14-f464-4ee8-bfaa-773d1b5c4d32
https://data.4dnucleome.org	d1409fb5-4adf-4d42-b1ff-56021c7b767b	https://data.4dnucleome.org	89d84ee5-c203-4eb8-8bb9-f39de035d7af
https://data.4dnucleome.org	af0f8244-50fa-496e-b62e-a4560a1af6ec	https://data.4dnucleome.org	37d682db-de81-4765-870c-16cc85d46aa5
https://data.4dnucleome.org	51372130-c43a-4dd1-af0d-49bcf8c84058	https://data.4dnucleome.org	d894aeab-352d-4412-aa34-23fdf153de60
https://data.4dnucleome.org	0b02334f-d46d-4637-9ecd-6232616c7047	https://data.4dnucleome.org	2ee008df-160d-4e27-814a-a540141f8767
https://data.4dnucleome.org	832eda61-ece9-4ed2-ae7f-bb0d7e12cf4c	https://data.4dnucleome.org	750768b7-b5bb-4718-a7ee-399f04d85f94
https://data.4dnucleome.org	c6e532f0-3bb9-4e5d-9887-a210e15163ae	https://data.4dnucleome.org	06e83587-d142-4b84-a4e1-751bb357c26e
https://data.4dnucleome.org	e7c2b699-4d6f-4d2d-8e66-da3fa08d0d99	https://data.4dnucleome.org	cd720f0b-bd80-4565-86dd-c2ddab47305d
https://data.4dnucleome.org	40ed133c-5455-4055-a19b-5ba5b58c627b	https://data.4dnucleome.org	fd1b421c-ad1f-4ba6-bd8a-460b3ef0567a
https://data.4dnucleome.org	6e288a6f-1852-44c7-82dd-76de81dceced	https://data.4dnucleome.org	be448d19-ae2d-438e-bb0d-6cd02f8d4439
https://data.4dnucleome.org	93ef05eb-fbd2-4c86-8009-a2f8e8856d7f	https://data.4dnucleome.org	57158caf-3934-4ce1-9f57-791ac6468387
https://data.4dnucleome.org	71a2b85f-4fee-4a68-a133-8f27e2771685	https://data.4dnucleome.org	f45df611-6cc6-4c18-8d00-e7e950775dbf
https://data.4dnucleome.org	aa623f97-290c-4338-85d1-a9afaf154041	https://data.4dnucleome.org	ae0e11f9-7415-4444-8ffd-eb2aaa3dd667
https://data.4dnucleome.org	be99f8d5-8472-40df-9373-16766cf6ac14	https://data.4dnucleome.org	f9cbd1a5-7963-4def-9378-978a330f0daa
https://data.4dnucleome.org	f34f2f9e-8200-4f83-95b1-dd5c652e0b99	https://data.4dnucleome.org	5710fad1-bcde-48e5-a89f-f432e6819f78
https://data.4dnucleome.org	89208a6e-5add-4308-8b7b-487f4f72ebb7	https://data.4dnucleome.org	fcd80663-d1bb-4610-a2b2-9704847a56cc
https://data.4dnucleome.org	01ab90e5-6173-4edf-8443-341e73dd8405	https://data.4dnucleome.org	0512a235-89f2-48ac-bead-1f8ee829057f
https://data.4dnucleome.org	1737a486-c0ea-47c3-8c9a-1cf4eab26d03	https://data.4dnucleome.org	3f9d105c-ad83-4bb6-aab7-a16881c86080
https://data.4dnucleome.org	57bb60fc-852b-4ffb-abf4-3d3dc0795488	https://data.4dnucleome.org	6cff6ab6-7667-467b-862a-7584337804dc
https://data.4dnucleome.org	2b83a439-9180-4b23-bd98-540161e3e4ad	https://data.4dnucleome.org	7f3cdbce-e853-432c-88aa-e7e137ab1f35
https://data.4dnucleome.org	c6d00427-e4a5-4845-9d77-975c691e1b54	https://data.4dnucleome.org	400c3627-7062-4008-9afb-456986014733
https://data.4dnucleome.org	602979cc-b715-489d-ba40-fff6f29ec58a	https://data.4dnucleome.org	f09afdfe-0acf-48e9-a569-c6b4634ee8c7
https://data.4dnucleome.org	daa4aade-9b3e-415d-9b71-69bed80e1a5c	https://data.4dnucleome.org	fd60a846-d1fa-44ff-ba6c-ffca9e08bfa8
https://data.4dnucleome.org	e206b1ae-310b-4d89-9fcd-6439e514bcd6	https://data.4dnucleome.org	87ecdf3b-3629-47be-942e-265c63f32a8e
https://data.4dnucleome.org	ccb3566d-4f59-4484-99e7-382223c848e2	https://data.4dnucleome.org	34f60a2f-d31a-4867-94bf-04e6cef2e361
