superset_collection_id_namespace	superset_collection_local_id	subset_collection_id_namespace	subset_collection_local_id
https://data.4dnucleome.org	6e41327a-3c56-4bf5-a9f0-a240f1f0b5ce	https://data.4dnucleome.org	5a395de5-8ed4-4bb5-b976-c3a296462c72
https://data.4dnucleome.org	6e41327a-3c56-4bf5-a9f0-a240f1f0b5ce	https://data.4dnucleome.org	6213532d-fa7f-4453-923e-5e0560613a14
https://data.4dnucleome.org	6e41327a-3c56-4bf5-a9f0-a240f1f0b5ce	https://data.4dnucleome.org	dd2198a2-ad36-4f61-9b15-64ebd5e652c6
https://data.4dnucleome.org	dfbd0c33-e507-4d29-91a5-b3bb9a43383f	https://data.4dnucleome.org	eea2712b-ca85-4235-9559-926f06ca3ca1
https://data.4dnucleome.org	dfbd0c33-e507-4d29-91a5-b3bb9a43383f	https://data.4dnucleome.org	b1356854-2a55-44b8-a13a-653392973429
https://data.4dnucleome.org	dfbd0c33-e507-4d29-91a5-b3bb9a43383f	https://data.4dnucleome.org	339ff847-0983-4fdc-a79e-51f15c30d12d
https://data.4dnucleome.org	2caa8cc6-7203-4af4-bd2c-99775212b5c5	https://data.4dnucleome.org	3666a500-d0a2-431a-8cc8-64d34ec79b4e
https://data.4dnucleome.org	2caa8cc6-7203-4af4-bd2c-99775212b5c5	https://data.4dnucleome.org	b9bc5ad3-96a6-49f4-8458-026641c83982
https://data.4dnucleome.org	2caa8cc6-7203-4af4-bd2c-99775212b5c5	https://data.4dnucleome.org	bf3d166d-efdb-4dc7-ab11-9b15da5c6025
https://data.4dnucleome.org	8e9fb3c1-93c8-421f-835f-ce11d0d9886d	https://data.4dnucleome.org	2c573eb8-b6ed-4dec-bdbc-ca20421924d3
https://data.4dnucleome.org	8e9fb3c1-93c8-421f-835f-ce11d0d9886d	https://data.4dnucleome.org	a97908eb-55bc-483c-a9e9-3e8fcbbf4323
https://data.4dnucleome.org	8e9fb3c1-93c8-421f-835f-ce11d0d9886d	https://data.4dnucleome.org	3444274b-2dd5-4cdb-8ab0-7b50f80f362e
https://data.4dnucleome.org	270c445c-0430-4423-a4ba-715471653547	https://data.4dnucleome.org	a51c9aec-f34c-459d-b062-c355f2c121b8
https://data.4dnucleome.org	270c445c-0430-4423-a4ba-715471653547	https://data.4dnucleome.org	8f11f2b7-2f4f-4e80-b76a-ff9612839f9f
https://data.4dnucleome.org	270c445c-0430-4423-a4ba-715471653547	https://data.4dnucleome.org	c7417ec5-6ed5-4121-8082-068a567aa75e
https://data.4dnucleome.org	662d161e-2a09-4c14-8b5e-64ef16988d5d	https://data.4dnucleome.org	d67276e8-541a-4e8a-a9b6-8e8d335bb720
https://data.4dnucleome.org	662d161e-2a09-4c14-8b5e-64ef16988d5d	https://data.4dnucleome.org	375bef4c-9b60-4d81-92e5-a0b42b5d1271
https://data.4dnucleome.org	662d161e-2a09-4c14-8b5e-64ef16988d5d	https://data.4dnucleome.org	5f028cba-02a6-4671-a479-4ce30b1ba5b4
https://data.4dnucleome.org	fe26040d-cc72-4354-8fd1-3c92953e18fa	https://data.4dnucleome.org	61caba8f-96a0-4433-a500-93b62450a99b
https://data.4dnucleome.org	fe26040d-cc72-4354-8fd1-3c92953e18fa	https://data.4dnucleome.org	735a6907-b72d-4797-8a56-2b33916daeda
https://data.4dnucleome.org	fe26040d-cc72-4354-8fd1-3c92953e18fa	https://data.4dnucleome.org	46144f0b-253b-45ed-b7e7-70a7603f12e7
https://data.4dnucleome.org	16128975-aa34-41f5-8590-edf9be69ad83	https://data.4dnucleome.org	cba1e63f-9dd3-4095-a21f-e11ad4b34726
https://data.4dnucleome.org	16128975-aa34-41f5-8590-edf9be69ad83	https://data.4dnucleome.org	e46913d2-da0b-4d4f-bf57-78d7851e0d4e
https://data.4dnucleome.org	16128975-aa34-41f5-8590-edf9be69ad83	https://data.4dnucleome.org	585b20cc-eb71-4d83-a67e-3e09f8a184a3
https://data.4dnucleome.org	3863c3a3-bd97-482c-adc1-3e061ee67a9a	https://data.4dnucleome.org	2910e61e-dbb7-40c8-970e-cef6bd3fb2c4
https://data.4dnucleome.org	3863c3a3-bd97-482c-adc1-3e061ee67a9a	https://data.4dnucleome.org	62915ff8-dc59-41b3-a4bd-07b03ab67cfd
https://data.4dnucleome.org	3863c3a3-bd97-482c-adc1-3e061ee67a9a	https://data.4dnucleome.org	3ad27f47-a135-48d6-b153-78976e4cf7c3
https://data.4dnucleome.org	92053a7e-2b03-4e20-9045-abe2ae36a03e	https://data.4dnucleome.org	2943cf2d-4b09-4bf7-861c-c854b80d997f
https://data.4dnucleome.org	92053a7e-2b03-4e20-9045-abe2ae36a03e	https://data.4dnucleome.org	297d73e8-4854-4b5e-9ecb-e4a87b0fb30f
https://data.4dnucleome.org	92053a7e-2b03-4e20-9045-abe2ae36a03e	https://data.4dnucleome.org	57decfda-69ae-4c40-b64c-80c67b47e90a
https://data.4dnucleome.org	696eac13-88b8-4135-abd5-4896e3e7fdba	https://data.4dnucleome.org	5193b45b-4adb-42e8-991e-7513986f8930
https://data.4dnucleome.org	696eac13-88b8-4135-abd5-4896e3e7fdba	https://data.4dnucleome.org	f17936d7-6177-4420-8fd5-914963590eb3
https://data.4dnucleome.org	696eac13-88b8-4135-abd5-4896e3e7fdba	https://data.4dnucleome.org	00a70d0b-3cfe-4cbf-bd9a-c35500bc2627
https://data.4dnucleome.org	d8fdb6b3-67b4-4f66-a0cd-4458bf2b76a8	https://data.4dnucleome.org	ef184fe3-676d-43f6-bdd9-6d739cf4b8a9
https://data.4dnucleome.org	d8fdb6b3-67b4-4f66-a0cd-4458bf2b76a8	https://data.4dnucleome.org	b47f5c7d-fb11-4e21-8bbd-981ac50c76b2
https://data.4dnucleome.org	d8fdb6b3-67b4-4f66-a0cd-4458bf2b76a8	https://data.4dnucleome.org	b1603845-4560-4414-a6c1-f95d62db56a1
https://data.4dnucleome.org	ff14de31-77b7-4a8a-b400-14778d437ccf	https://data.4dnucleome.org	79f0b4fc-3dae-48db-bd8c-00aaf2993265
https://data.4dnucleome.org	ff14de31-77b7-4a8a-b400-14778d437ccf	https://data.4dnucleome.org	fa1a1e38-ca5c-4d17-b826-85cef84e84c8
https://data.4dnucleome.org	ff14de31-77b7-4a8a-b400-14778d437ccf	https://data.4dnucleome.org	7208487b-0320-4851-b7da-7c43a2c34d1c
https://data.4dnucleome.org	52710210-6b77-498a-8b3a-29a7a6d86c5b	https://data.4dnucleome.org	14e2d8f5-d2e4-4d12-acf4-d9ae3008805c
https://data.4dnucleome.org	52710210-6b77-498a-8b3a-29a7a6d86c5b	https://data.4dnucleome.org	ed274f0a-21ba-41ee-8034-937a743aef89
https://data.4dnucleome.org	51a3cac2-7b6f-4f5a-b107-a201b61d8e0e	https://data.4dnucleome.org	feeda2de-6d16-44d6-8985-f57a8d8538e1
https://data.4dnucleome.org	51a3cac2-7b6f-4f5a-b107-a201b61d8e0e	https://data.4dnucleome.org	d48c3a11-bef2-4959-8e85-985b61a91b00
https://data.4dnucleome.org	5de00697-ca01-4181-ae27-cc745a2d31ea	https://data.4dnucleome.org	94b84f07-8712-44c7-9ef7-89814626ea2f
https://data.4dnucleome.org	5de00697-ca01-4181-ae27-cc745a2d31ea	https://data.4dnucleome.org	bfe00ed2-f10f-42e9-a4b2-a3947e651b2f
https://data.4dnucleome.org	91eb8b80-d590-47b2-b10e-60e6da3a4ab9	https://data.4dnucleome.org	102fd1da-2758-47f9-92e1-f08c1db43830
https://data.4dnucleome.org	91eb8b80-d590-47b2-b10e-60e6da3a4ab9	https://data.4dnucleome.org	6fec333b-6f4c-498b-b6bb-e199e80d4a76
https://data.4dnucleome.org	41248fa0-08fd-439d-a51e-1341f45cbc45	https://data.4dnucleome.org	638b65a7-81c0-4eec-a05c-a05ed24c78a5
https://data.4dnucleome.org	41248fa0-08fd-439d-a51e-1341f45cbc45	https://data.4dnucleome.org	5e92bb0a-9247-416d-8661-b05b044cb01f
https://data.4dnucleome.org	d0a23fbd-d991-4dd2-ba10-7a05cc87af0a	https://data.4dnucleome.org	7f1f6fd4-fd85-465b-bdd4-9b3858d5fa56
https://data.4dnucleome.org	d0a23fbd-d991-4dd2-ba10-7a05cc87af0a	https://data.4dnucleome.org	331f8337-eb1d-465a-ae91-86064d723e57
https://data.4dnucleome.org	f40b267d-94dc-4bde-9ccb-e21e03d2e771	https://data.4dnucleome.org	56ee38c7-9bb1-4a46-8385-1bfe48fa39aa
https://data.4dnucleome.org	177a2c26-86f2-4257-9622-9acfad153cc9	https://data.4dnucleome.org	0c7d12c6-be64-4367-ac44-7f3a872d3e47
https://data.4dnucleome.org	4c98ff4a-fbe3-43f2-96c4-1c4c58baf844	https://data.4dnucleome.org	f1f960fa-8296-4496-9cfc-b1ab8b27ac55
https://data.4dnucleome.org	4c98ff4a-fbe3-43f2-96c4-1c4c58baf844	https://data.4dnucleome.org	61fd55dd-adfa-4ea1-9102-ba5e4a212ab4
https://data.4dnucleome.org	8140f763-d72a-4439-8f62-75b0db5d156a	https://data.4dnucleome.org	5a84f0a2-d338-4c0a-b367-23b90a7191b9
https://data.4dnucleome.org	8140f763-d72a-4439-8f62-75b0db5d156a	https://data.4dnucleome.org	65429da3-8dd0-4fda-9213-7f6e48121b06
https://data.4dnucleome.org	68c9f26a-82c8-4e10-b134-5b6751c186a0	https://data.4dnucleome.org	dbd6ccca-492b-4673-a755-7c5edfd771eb
https://data.4dnucleome.org	68c9f26a-82c8-4e10-b134-5b6751c186a0	https://data.4dnucleome.org	b7a11092-07fd-4b0c-87ee-08c61863dd62
https://data.4dnucleome.org	ecced4c2-0429-436f-bb27-c9e896fe412a	https://data.4dnucleome.org	f42c5ebb-224f-4524-adc9-aa085a9e83ce
https://data.4dnucleome.org	ecced4c2-0429-436f-bb27-c9e896fe412a	https://data.4dnucleome.org	68b9bde2-acf3-43b0-9c5b-820a60850dd0
https://data.4dnucleome.org	be066cd4-5d12-4067-b542-30f7e0251ebf	https://data.4dnucleome.org	08280ab6-06f5-41e9-a608-139f59d7cf2e
https://data.4dnucleome.org	be066cd4-5d12-4067-b542-30f7e0251ebf	https://data.4dnucleome.org	436bee63-7ebd-40e4-a59d-c1de801de5c0
https://data.4dnucleome.org	0a7fd797-87df-47ab-ac4e-7beac6534613	https://data.4dnucleome.org	3ec4c6ac-1be2-488f-a095-ee9f081363ed
https://data.4dnucleome.org	0a7fd797-87df-47ab-ac4e-7beac6534613	https://data.4dnucleome.org	0d0bd06b-7535-4451-bb3e-14ffe1e68107
https://data.4dnucleome.org	fa54a03b-cfdc-44cb-b4e7-7efa3547e61a	https://data.4dnucleome.org	20cb9528-24b5-43c6-bf4f-34e96f2db717
https://data.4dnucleome.org	fa54a03b-cfdc-44cb-b4e7-7efa3547e61a	https://data.4dnucleome.org	1d232d43-7a01-4efa-a672-f439c9427033
https://data.4dnucleome.org	c397014a-c569-4e6c-ba93-27f0415587ac	https://data.4dnucleome.org	ddc23c9a-6925-4546-be61-74e28cdc6e29
https://data.4dnucleome.org	c397014a-c569-4e6c-ba93-27f0415587ac	https://data.4dnucleome.org	f3241f1e-f852-48ae-9dce-fe8415a35c9e
https://data.4dnucleome.org	c397014a-c569-4e6c-ba93-27f0415587ac	https://data.4dnucleome.org	1b831914-5ad7-460f-a930-50627498c4e3
https://data.4dnucleome.org	c397014a-c569-4e6c-ba93-27f0415587ac	https://data.4dnucleome.org	f504a9da-e59c-4a9b-a515-70e28b95b721
https://data.4dnucleome.org	ea738d99-f7a9-4338-a3e8-36f216a052e4	https://data.4dnucleome.org	dddf8cb2-e92f-438d-82f4-f6151e1612e8
https://data.4dnucleome.org	ea738d99-f7a9-4338-a3e8-36f216a052e4	https://data.4dnucleome.org	8f27aaa2-2ac0-4ebb-8b66-61899b9deb02
https://data.4dnucleome.org	ea738d99-f7a9-4338-a3e8-36f216a052e4	https://data.4dnucleome.org	12ff261f-9056-4c6a-8c61-812e4a17f21a
https://data.4dnucleome.org	ea738d99-f7a9-4338-a3e8-36f216a052e4	https://data.4dnucleome.org	c86cc51c-3342-4345-9b3a-392238c4673c
https://data.4dnucleome.org	c096cd67-4b79-4ff5-9260-d34324b1d84f	https://data.4dnucleome.org	a173c94c-4ddb-45e0-b642-91141b402523
https://data.4dnucleome.org	c096cd67-4b79-4ff5-9260-d34324b1d84f	https://data.4dnucleome.org	f20959af-0542-46d2-8ab8-f07f3df0fcb1
https://data.4dnucleome.org	23a8ed77-6d71-4f92-a886-b214bdca0f6b	https://data.4dnucleome.org	76cd25dc-7c3a-46c7-bc83-9ef386bb8b0f
https://data.4dnucleome.org	29701d0e-7ec9-44b0-9b5a-a10df6fdd61c	https://data.4dnucleome.org	96c2f475-949c-4c12-8435-8c17166337fa
https://data.4dnucleome.org	d082bdd7-5a55-4a8f-a901-9f63889c62e8	https://data.4dnucleome.org	9b2302bb-2672-4403-a48f-359450b09d6c
https://data.4dnucleome.org	7c251c0d-e353-4834-bf94-4ea3af5f27b8	https://data.4dnucleome.org	3b33c2a5-4882-4208-87b2-da04eb35772b
https://data.4dnucleome.org	62e8bd22-49fa-4b4f-a0d8-26f272ec3c92	https://data.4dnucleome.org	e32dfe19-32d4-4c84-a904-989183cfbc17
https://data.4dnucleome.org	69b932b0-ca61-49f0-8b62-b6b7a5c631c5	https://data.4dnucleome.org	a36aa435-38be-40d5-9a6c-5966fd16c9af
https://data.4dnucleome.org	480d6617-7d45-42ae-beb2-d9c5fbac9498	https://data.4dnucleome.org	e3ce556c-eeb8-4375-8af2-c2217c036a16
https://data.4dnucleome.org	1bda7c22-6d3c-44f7-9e0a-e91b0459be68	https://data.4dnucleome.org	65fac7b8-574e-4ae9-86e3-0eae29740ecf
https://data.4dnucleome.org	de2cad63-686e-4f48-aaf8-3d9f269ae127	https://data.4dnucleome.org	81d9eee2-6819-4fc9-b150-409409ce9dae
https://data.4dnucleome.org	49f4a6be-6e31-4756-af95-df5b93bf8241	https://data.4dnucleome.org	f5744edf-d5a8-4f99-8aa1-81724804bf63
https://data.4dnucleome.org	619b3a3b-4a24-4676-8b1c-ce53c29aa89c	https://data.4dnucleome.org	774a87fe-e86f-4a87-9bb0-29b8fb6cce59
https://data.4dnucleome.org	a0b73a02-b17b-4590-9ef6-a535f67eba5c	https://data.4dnucleome.org	f328fd18-2a8e-4da3-815d-4e09f10b63b8
https://data.4dnucleome.org	841e0eb2-8730-438c-8523-17a47f1c13bc	https://data.4dnucleome.org	aaf1d5d9-209f-4daf-a06c-f97c94e17b82
https://data.4dnucleome.org	9ce269e3-a9c2-4a78-8784-629cd6bf642d	https://data.4dnucleome.org	7f287ab9-3c67-4b6e-a5ad-85685afaae6a
https://data.4dnucleome.org	94b41bbb-75f1-428e-94aa-839fe9e587eb	https://data.4dnucleome.org	dc02a8da-5665-4c31-93f3-824373cc4021
https://data.4dnucleome.org	b0f97ede-285e-4562-9112-18d2ed6fd4b7	https://data.4dnucleome.org	98242ad6-ea06-4deb-87c2-7d79fb490fc2
https://data.4dnucleome.org	2db456e4-9938-46b4-be62-9fd746914a77	https://data.4dnucleome.org	350f501a-21f0-4f61-b1ac-639dab38b725
https://data.4dnucleome.org	2a6d0b5a-afde-4c96-a710-0d91d77ad2ad	https://data.4dnucleome.org	760d40c9-9ca3-482c-bd44-b793923fe2e4
https://data.4dnucleome.org	5afdba54-698e-4168-9bd4-b7401cb46ea3	https://data.4dnucleome.org	79906999-6f6d-425d-bd05-5c533a88cdf0
https://data.4dnucleome.org	235df25b-2c49-40f7-9e92-1896f0e78207	https://data.4dnucleome.org	891db040-4d5b-4d6c-8447-d7517f0aabe4
https://data.4dnucleome.org	4f6484b5-6d96-497a-a9db-bd6610db5471	https://data.4dnucleome.org	3273f45d-d2d0-4986-9acc-a53c00c87fbe
https://data.4dnucleome.org	5c624a51-98b1-410e-ae33-e7273c15f099	https://data.4dnucleome.org	3d34ca41-2076-4818-93c8-4e2137e58e60
https://data.4dnucleome.org	340bd426-2390-4c9e-9fdf-389ea4c8e216	https://data.4dnucleome.org	8f6b0b81-2368-418c-943c-7c3957f1f999
https://data.4dnucleome.org	36602403-d627-4081-b720-7a3dc78fad4a	https://data.4dnucleome.org	6e708657-27ef-4d05-bee4-2169cdd46c3c
https://data.4dnucleome.org	d9615233-6cdb-4561-96c4-54e160b41ac4	https://data.4dnucleome.org	47b2be20-31dc-476e-813a-f2672e2347e9
https://data.4dnucleome.org	767d07c1-6d4b-4b8b-879f-7fcbaba851fb	https://data.4dnucleome.org	4fb451da-5fed-47f4-a813-18c3fe388fa7
https://data.4dnucleome.org	a6d297aa-92e4-453a-8723-b7b7cb36be44	https://data.4dnucleome.org	576c0ba8-71b6-4900-8b33-d1939fab14b0
https://data.4dnucleome.org	7222397f-5932-486e-b5f0-165da5da45d1	https://data.4dnucleome.org	4478dd2a-e377-462f-abd5-ea9c526651b8
https://data.4dnucleome.org	82b313e4-d066-447e-a9ff-22db64e43c17	https://data.4dnucleome.org	cd8f2e77-7ed7-4d31-9ec0-9e82dba945ca
https://data.4dnucleome.org	871d9bab-7b09-4002-935a-c488a27b42b9	https://data.4dnucleome.org	aaeb196d-d475-4f59-9bd4-5cb30b27f81f
